GEV_START,GEV_PEAK,GEV_END,GOES_CLASS,AIA_LOC,AIA_XCEN,AIA_YCEN
"2011-08-20T09:21:00","2011-08-20T09:24:00","2011-08-20T09:26:00","B7.4","N14E19",-312.904,157.812
"2011-08-20T11:57:00","2011-08-20T12:01:00","2011-08-20T12:03:00","B5.7","N14E15",-252.201,155.407
"2011-08-20T12:25:00","2011-08-20T12:36:00","2011-08-20T12:50:00","B8.4","S21E23",-361.194,-435.373
"2011-08-20T18:05:00","2011-08-20T18:08:00","2011-08-20T18:11:00","B3.9","N14E14",-236.830,154.748
"2011-08-20T18:39:00","2011-08-20T18:44:00","2011-08-20T18:48:00","B7.1","N14E12",-205.847,153.816
"2011-08-20T20:11:00","2011-08-20T20:16:00","2011-08-20T20:18:00","B8.5","N13E11",-191.186,136.953
"2011-08-20T22:54:00","2011-08-20T22:58:00","2011-08-20T23:00:00","C2.9","N13E09",-159.687,136.156
"2011-08-21T00:48:00","2011-08-21T00:51:00","2011-08-21T00:57:00","B4.3","N13W79",921.642,204.039
"2011-08-21T02:29:00","2011-08-21T02:33:00","2011-08-21T02:37:00","B3.7","N18E12",-201.229,218.751
"2011-08-21T12:11:00","2011-08-21T12:20:00","2011-08-21T12:30:00","B6.1","S23E10",-168.358,-457.964
"2011-08-21T14:42:00","2011-08-21T14:48:00","2011-08-21T14:54:00","B6.1","S21E09",-155.300,-429.028
"2011-08-21T15:47:00","2011-08-21T15:50:00","2011-08-21T15:53:00","B4.5","S21E08",-139.908,-429.371
"2011-08-21T16:10:00","2011-08-21T16:16:00","2011-08-21T16:27:00","B5.9","S21E08",-139.909,-429.382
"2011-08-21T17:04:00","2011-08-21T17:31:00","2011-08-21T17:44:00","B4.9","S21E08",-139.910,-429.405
"2011-08-21T18:15:00","2011-08-21T18:40:00","2011-08-21T18:46:00","C1.5","S21E08",-139.911,-429.436
"2011-08-21T20:17:00","2011-08-21T20:20:00","2011-08-21T20:27:00","B3.5","S21E07",-124.476,-429.771
"2011-08-21T20:38:00","2011-08-21T20:41:00","2011-08-21T20:48:00","B6.3","S21E06",-109.001,-430.030
"2011-08-21T22:15:00","2011-08-21T22:16:00","2011-08-21T22:28:00","B4.7","S20E05",-94.0764,-415.421
"2011-08-21T23:10:00","2011-08-21T23:16:00","2011-08-21T23:26:00","C1.2","S20E05",-94.0770,-415.445
"2011-08-22T00:49:00","2011-08-22T00:57:00","2011-08-22T01:09:00","B5.1","N17W00",15.7137,199.303
"2011-08-22T01:41:00","2011-08-22T01:48:00","2011-08-22T02:01:00","B6.7","N16W02",47.3987,183.137
"2011-08-22T09:44:00","2011-08-22T09:45:00","2011-08-22T09:51:00","B9.7","N17W04",78.4770,199.494
"2011-08-22T11:52:00","2011-08-22T11:56:00","2011-08-22T11:59:00","B5.6","N17W05",94.1208,199.627
"2011-08-22T12:06:00","2011-08-22T12:10:00","2011-08-22T12:12:00","B6.2","N17W05",94.1214,199.621
"2011-08-22T15:15:00","2011-08-22T16:04:00","2011-08-22T16:38:00","C1.1","N17W11",187.203,201.319
"2011-08-22T18:50:00","2011-08-22T18:54:00","2011-08-22T19:00:00","B5.5","N14W11",190.334,152.274
"2011-08-22T19:57:00","2011-08-22T20:03:00","2011-08-22T20:10:00","B9.9","N18W11",186.053,217.423
"2011-08-22T21:47:00","2011-08-22T22:09:00","2011-08-22T22:18:00","B5.4","N18W12",201.301,217.790
"2011-08-22T22:45:00","2011-08-22T22:59:00","2011-08-22T23:05:00","B4.4","N18W12",201.303,217.769
"2011-08-23T01:01:00","2011-08-23T01:06:00","2011-08-23T01:17:00","B4.7","N18W13",216.490,218.159
"2011-08-23T02:12:00","2011-08-23T02:32:00","2011-08-23T02:48:00","B5.3","N18W13",216.492,218.135
"2011-08-23T05:49:00","2011-08-23T05:53:00","2011-08-23T06:00:00","B5.4","N19W15",245.053,235.159
"2011-08-23T15:48:00","2011-08-23T15:51:00","2011-08-23T15:54:00","B4.0","N17W21",337.289,206.332
"2011-08-24T10:22:00","2011-08-24T10:25:00","2011-08-24T10:33:00","B4.1","N12W36",555.865,138.655
"2011-08-24T12:30:00","2011-08-24T12:35:00","2011-08-24T12:44:00","B4.0","N15W37",560.426,188.751
"2011-08-24T12:52:00","2011-08-24T12:53:00","2011-08-24T12:57:00","B5.9","N15E80",-915.840,239.817
"2011-08-24T16:25:00","2011-08-24T16:29:00","2011-08-24T16:31:00","B8.0","N15W35",535.118,186.374
"2011-08-24T16:31:00","2011-08-24T16:33:00","2011-08-24T16:34:00","C1.1","N14W36",550.711,171.248
"2011-08-24T16:44:00","2011-08-24T16:45:00","2011-08-24T16:55:00","B5.0","N15W36",547.867,187.514
"2011-08-24T17:32:00","2011-08-24T17:35:00","2011-08-24T17:38:00","B5.5","N15W35",535.123,186.356
"2011-08-24T18:17:00","2011-08-24T18:20:00","2011-08-24T18:22:00","B4.5","N16W36",544.862,203.702
"2011-08-24T20:12:00","2011-08-24T20:15:00","2011-08-24T20:18:00","B4.3","N15W36",547.883,187.460
"2011-08-25T05:39:00","2011-08-25T05:50:00","2011-08-25T06:05:00","B5.4","N18W43",632.340,245.688
"2011-08-25T06:54:00","2011-08-25T07:02:00","2011-08-25T07:13:00","B9.5","N12E80",-927.550,191.833
"2011-08-25T08:08:00","2011-08-25T08:11:00","2011-08-25T08:14:00","B4.8","N14W49",710.719,189.830
"2011-08-25T08:29:00","2011-08-25T08:32:00","2011-08-25T08:34:00","B5.3","N17W43",636.281,229.636
"2011-08-25T09:35:00","2011-08-25T09:38:00","2011-08-25T09:41:00","B4.4","N12W49",717.414,157.318
"2011-08-25T10:23:00","2011-08-25T10:26:00","2011-08-25T10:34:00","B4.6","N13E80",-923.370,205.940
"2011-08-25T16:02:00","2011-08-25T16:14:00","2011-08-25T16:20:00","B4.6","N11E80",-930.918,175.714
"2011-08-25T16:45:00","2011-08-25T16:52:00","2011-08-25T17:01:00","B9.6","N10E80",-933.930,159.539
"2011-08-25T17:06:00","2011-08-25T17:12:00","2011-08-25T17:18:00","B6.0","N14W50",720.666,191.249
"2011-08-25T21:56:00","2011-08-25T22:03:00","2011-08-25T22:09:00","B8.9","N14W51",730.374,192.739
"2011-08-26T00:41:00","2011-08-26T00:45:00","2011-08-26T00:55:00","B4.4","N16W59",795.342,221.810
"2011-08-26T03:29:00","2011-08-26T03:34:00","2011-08-26T03:36:00","C1.0","N17W53",736.800,244.020
"2011-08-26T04:32:00","2011-08-26T04:40:00","2011-08-26T04:44:00","B7.9","N18W55",754.266,247.176
"2011-08-26T06:38:00","2011-08-26T06:43:00","2011-08-26T06:50:00","B6.5","N17W56",767.136,232.804
"2011-08-26T08:26:00","2011-08-26T08:30:00","2011-08-26T08:34:00","B4.0","N18W56",762.678,248.754
"2011-08-26T08:58:00","2011-08-26T09:02:00","2011-08-26T09:08:00","B7.6","N17W63",825.960,246.347
"2011-08-26T11:12:00","2011-08-26T11:17:00","2011-08-26T11:23:00","B6.3","N17W58",783.330,236.062
"2011-08-26T12:11:00","2011-08-26T12:15:00","2011-08-26T12:17:00","B4.4","N19W59",781.602,269.519
"2011-08-26T13:04:00","2011-08-26T13:13:00","2011-08-26T13:17:00","C2.3","N17W59",791.064,237.722
"2011-08-26T13:30:00","2011-08-26T13:33:00","2011-08-26T13:36:00","B9.0","N19W60",789.000,271.178
"2011-08-26T15:19:00","2011-08-26T15:26:00","2011-08-26T15:34:00","B6.4","N12E66",-864.624,171.360
"2011-08-26T16:40:00","2011-08-26T16:57:00","2011-08-26T17:10:00","B6.2","N16W67",854.106,237.521
"2011-08-26T19:04:00","2011-08-26T19:09:00","2011-08-26T19:19:00","B4.2","N17W62",812.808,242.801
"2011-08-27T04:42:00","2011-08-27T04:46:00","2011-08-27T04:52:00","B8.7","N17W71",868.758,260.702
"2011-08-27T05:29:00","2011-08-27T05:35:00","2011-08-27T05:45:00","B6.3","S16E78",-901.344,-296.855
"2011-08-27T19:17:00","2011-08-27T19:45:00","2011-08-27T20:29:00","B4.7","N16W80",912.060,255.751
"2011-08-28T04:13:00","2011-08-28T04:22:00","2011-08-28T04:30:00","B5.4","N21W71",851.190,325.086
"2011-08-28T13:56:00","2011-08-28T14:00:00","2011-08-28T14:04:00","B5.4","S19E72",-866.250,-349.197
"2011-08-28T19:58:00","2011-08-28T20:02:00","2011-08-28T20:06:00","B3.4","S19E65",-827.488,-350.695
"2011-08-28T20:21:00","2011-08-28T20:43:00","2011-08-28T20:53:00","B3.6","N16E00",-15.8287,179.980
"2011-08-28T21:24:00","2011-08-28T21:32:00","2011-08-28T21:54:00","B4.5","N17E32",-490.745,214.151
"2011-08-29T03:20:00","2011-08-29T03:29:00","2011-08-29T04:00:00","B3.7","N16W01",31.6546,179.936
"2011-08-29T07:06:00","2011-08-29T07:21:00","2011-08-29T07:21:00","C3.7","N14E80",-920.928,223.983
"2011-08-29T08:19:00","2011-08-29T08:27:00","2011-08-29T08:32:00","B6.7","N22W80",879.474,347.341
"2011-08-29T10:15:00","2011-08-29T11:17:00","2011-08-29T11:49:00","C2.9","N13E80",-924.810,207.975
"2011-08-29T12:55:00","2011-08-29T13:31:00","2011-08-29T13:51:00","B9.5","N13E80",-924.834,207.978
"2011-08-29T14:21:00","2011-08-29T14:33:00","2011-08-29T14:45:00","B8.4","N13E80",-924.846,207.979
"2011-08-29T15:13:00","2011-08-29T15:24:00","2011-08-29T15:38:00","B8.0","N24W79",865.746,375.877
"2011-08-29T15:55:00","2011-08-29T16:00:00","2011-08-29T16:05:00","C1.1","N13E80",-924.858,207.981
"2011-08-29T21:42:00","2011-08-29T21:47:00","2011-08-29T21:50:00","C1.7","N15W44",644.196,196.237
"2011-08-29T23:03:00","2011-08-29T23:07:00","2011-08-29T23:19:00","B8.2","N15W45",655.314,197.626
"2011-08-30T03:06:00","2011-08-30T03:12:00","2011-08-30T03:16:00","C1.9","N15W46",676.950,200.465
"2011-08-30T05:10:00","2011-08-30T05:14:00","2011-08-30T05:20:00","C1.1","N15W47",687.456,201.921
"2011-08-30T05:36:00","2011-08-30T05:40:00","2011-08-30T05:45:00","B5.6","N15W48",697.746,203.411
"2011-08-30T06:34:00","2011-08-30T06:43:00","2011-08-30T06:55:00","C1.5","N24W79",865.872,375.907
"2011-08-30T08:33:00","2011-08-30T08:39:00","2011-08-30T08:47:00","B5.0","N14E80",-921.150,224.014
"2011-08-30T09:15:00","2011-08-30T09:23:00","2011-08-30T09:34:00","B8.8","N24W80",866.754,377.768
"2011-08-30T11:56:00","2011-08-30T12:08:00","2011-08-30T12:23:00","B7.5","N25W79",859.062,390.953
"2011-08-30T13:48:00","2011-08-30T13:59:00","2011-08-30T14:28:00","C1.5","N09E81",-938.022,145.393
"2011-08-30T22:02:00","2011-08-30T22:46:00","2011-08-30T22:53:00","C5.5","S20E43",-621.780,-403.554
"2011-08-31T01:26:00","2011-08-31T01:30:00","2011-08-31T01:33:00","B3.9","S18W57",767.689,-351.691
"2011-08-31T11:16:00","2011-08-31T11:24:00","2011-08-31T11:31:00","C2.2","N13E71",-887.184,196.537
"2011-08-31T12:49:00","2011-08-31T13:22:00","2011-08-31T13:40:00","B9.7","S20E33",-503.956,-401.223
"2011-08-31T13:42:00","2011-08-31T13:47:00","2011-08-31T13:51:00","B8.8","N14E73",-891.378,216.462
"2011-08-31T14:21:00","2011-08-31T14:26:00","2011-08-31T14:34:00","B5.5","N23W07",120.341,293.062
"2011-09-01T01:19:00","2011-09-01T01:26:00","2011-09-01T01:34:00","B5.3","N11W02",48.6692,96.8502
"2011-09-01T12:42:00","2011-09-01T12:48:00","2011-09-01T12:53:00","C2.0","N13E57",-792.156,169.008
"2011-09-01T13:47:00","2011-09-01T13:51:00","2011-09-01T13:55:00","B6.0","N12E57",-795.486,152.717
"2011-09-01T15:31:00","2011-09-01T15:41:00","2011-09-01T15:51:00","B3.4","S20E17",-278.714,-415.547
"2011-09-01T15:55:00","2011-09-01T16:03:00","2011-09-01T16:09:00","B5.1","N13E56",-783.804,167.284
"2011-09-01T18:13:00","2011-09-01T18:22:00","2011-09-01T18:30:00","C2.0","N13E55",-775.206,165.581
"2011-09-02T00:04:00","2011-09-02T00:09:00","2011-09-02T00:15:00","B6.3","S17W78",897.276,-312.836
"2011-09-02T06:28:00","2011-09-02T06:32:00","2011-09-02T06:36:00","B6.5","N12E48",-698.028,152.693
"2011-09-02T08:06:00","2011-09-02T08:25:00","2011-09-02T08:38:00","B9.0","S20E07",-125.568,-420.266
"2011-09-02T08:49:00","2011-09-02T08:52:00","2011-09-02T08:55:00","B8.9","N12E47",-687.390,151.175
"2011-09-02T09:16:00","2011-09-02T09:21:00","2011-09-02T09:32:00","B7.6","N17W58",784.578,235.223
"2011-09-02T13:43:00","2011-09-02T13:56:00","2011-09-02T14:01:00","B6.7","S20E05",-78.6420,-421.018
"2011-09-02T15:09:00","2011-09-02T15:16:00","2011-09-02T15:21:00","C1.8","S19E07",-126.317,-405.355
"2011-09-02T18:17:00","2011-09-02T18:39:00","2011-09-02T19:00:00","B8.3","S20E03",-47.2263,-421.355
"2011-09-03T03:19:00","2011-09-03T03:22:00","2011-09-03T03:25:00","C1.0","N17W65",839.676,249.318
"2011-09-03T05:39:00","2011-09-03T06:15:00","2011-09-03T06:24:00","B9.2","N17W67",850.908,252.988
"2011-09-03T07:47:00","2011-09-03T07:56:00","2011-09-03T08:04:00","C2.4","S22W00",0.00000,-451.268
"2011-09-03T08:56:00","2011-09-03T08:59:00","2011-09-03T09:05:00","B8.4","S19W02",31.6826,-406.622
"2011-09-03T13:57:00","2011-09-03T14:12:00","2011-09-03T14:25:00","C1.0","N17W72",874.416,262.360
"2011-09-03T17:32:00","2011-09-03T17:36:00","2011-09-03T17:39:00","C2.5","N18W71",865.224,276.281
"2011-09-03T18:42:00","2011-09-03T18:46:00","2011-09-03T18:49:00","C1.2","N17W74",885.330,268.097
"2011-09-03T20:04:00","2011-09-03T20:10:00","2011-09-03T20:17:00","C1.2","N18W76",886.050,287.698
"2011-09-03T20:28:00","2011-09-03T20:36:00","2011-09-03T20:42:00","C1.2","S22W07",108.601,-450.564
"2011-09-03T20:43:00","2011-09-03T20:53:00","2011-09-03T21:10:00","C1.5","N17W72",874.476,262.364
"2011-09-03T22:08:00","2011-09-03T22:12:00","2011-09-03T22:14:00","C1.6","S28E67",-777.162,-495.287
"2011-09-03T23:02:00","2011-09-03T23:08:00","2011-09-03T23:11:00","C1.7","N17W74",885.366,268.102
"2011-09-04T01:01:00","2011-09-04T01:07:00","2011-09-04T01:13:00","C8.3","N17W75",888.468,270.031
"2011-09-04T04:36:00","2011-09-04T04:45:00","2011-09-04T05:03:00","C9.0","N18W77",890.910,291.570
"2011-09-04T05:35:00","2011-09-04T05:37:00","2011-09-04T06:28:00","C4.0","N18W80",903.354,285.632
"2011-09-04T11:21:00","2011-09-04T11:45:00","2011-09-04T11:50:00","M3.2","N17W79",899.898,279.768
"2011-09-04T15:21:00","2011-09-04T15:34:00","2011-09-04T15:53:00","C5.8","N19W80",898.194,301.312
"2011-09-04T19:15:00","2011-09-04T19:19:00","2011-09-04T19:21:00","B8.9","N16W81",913.791,256.083
"2011-09-04T19:30:00","2011-09-04T19:34:00","2011-09-04T19:37:00","B9.5","N18W80",903.488,285.666
"2011-09-04T19:40:00","2011-09-04T19:47:00","2011-09-04T19:59:00","C1.4","N17W81",908.466,269.923
"2011-09-04T23:58:00","2011-09-05T00:37:00","2011-09-05T01:25:00","C7.9","N19W81",898.278,301.334
"2011-09-05T01:12:00","2011-09-05T01:53:00","2011-09-05T03:20:00","C7.6","N17W81",908.520,269.935
"2011-09-05T03:47:00","2011-09-05T04:28:00","2011-09-05T04:45:00","M1.6","N18W81",903.566,285.686
"2011-09-05T06:50:00","2011-09-05T06:54:00","2011-09-05T06:57:00","C2.8","N20W81",892.812,316.919
"2011-09-05T07:26:00","2011-09-05T07:58:00","2011-09-05T08:30:00","M1.2","N18W81",903.600,285.695
"2011-09-05T11:07:00","2011-09-05T11:41:00","2011-09-05T12:15:00","C4.6","N20W81",892.854,316.932
"2011-09-05T13:20:00","2011-09-05T13:47:00","2011-09-05T14:20:00","C4.6","N18W81",903.654,285.710
"2011-09-06T01:35:00","2011-09-06T01:50:00","2011-09-06T02:05:00","M5.3","N11W06",113.468,96.7524
"2011-09-06T03:29:00","2011-09-06T03:45:00","2011-09-06T04:19:00","C3.0","N21W81",887.814,334.382
"2011-09-06T04:57:00","2011-09-06T06:23:00","2011-09-06T06:51:00","C9.2","N23W81",874.806,363.099
"2011-09-06T20:42:00","2011-09-06T21:28:00","2011-09-06T22:00:00","C1.4","N12W16",271.088,117.501
"2011-09-06T22:12:00","2011-09-06T22:20:00","2011-09-06T22:24:00","X2.1","N12W17",286.520,118.110
"2011-09-07T10:36:00","2011-09-07T10:53:00","2011-09-07T11:02:00","B7.7","N12W24",391.825,123.306
"2011-09-07T11:03:00","2011-09-07T11:10:00","2011-09-07T11:20:00","B8.4","N11W21",348.806,104.333
"2011-09-07T14:45:00","2011-09-07T14:48:00","2011-09-07T14:51:00","B7.9","N19E68",-846.828,286.587
"2011-09-07T18:24:00","2011-09-07T18:28:00","2011-09-07T18:33:00","B9.1","N19E62",-805.404,273.982
"2011-09-07T19:55:00","2011-09-07T20:06:00","2011-09-07T20:19:00","C3.0","N12W29",463.531,127.992
"2011-09-07T22:13:00","2011-09-07T22:18:00","2011-09-07T22:26:00","C1.6","N11W27",437.103,109.503
"2011-09-07T22:32:00","2011-09-07T22:38:00","2011-09-07T22:44:00","X1.8","N12W30",477.467,129.023
"2011-09-08T10:40:00","2011-09-08T10:46:00","2011-09-08T10:57:00","C1.7","N12W36",557.840,135.842
"2011-09-08T15:32:00","2011-09-08T15:46:00","2011-09-08T15:52:00","M6.7","N12W40",608.034,140.958
"2011-09-08T18:24:00","2011-09-08T18:46:00","2011-09-08T19:00:00","C2.5","N21E61",-788.046,303.811
"2011-09-08T22:52:00","2011-09-08T22:58:00","2011-09-08T23:21:00","C1.1","N13W46",674.598,165.790
"2011-09-08T23:31:00","2011-09-09T00:11:00","2011-09-09T00:32:00","C2.9","N12W45",666.558,147.954
"2011-09-09T01:46:00","2011-09-09T01:52:00","2011-09-09T02:12:00","C1.2","S32E02",-28.5805,-591.419
"2011-09-09T03:54:00","2011-09-09T04:14:00","2011-09-09T04:19:00","B7.1","N12W49",709.710,153.992
"2011-09-09T06:01:00","2011-09-09T06:11:00","2011-09-09T06:17:00","M2.7","N12W47",688.590,150.934
"2011-09-09T12:39:00","2011-09-09T12:45:00","2011-09-09T12:56:00","M1.2","N13W49",706.578,170.354
"2011-09-09T14:42:00","2011-09-09T14:59:00","2011-09-09T15:24:00","C3.2","N12W54",767.874,163.728
"2011-09-09T20:04:00","2011-09-09T20:08:00","2011-09-09T20:10:00","B8.7","N20E38",-557.523,268.195
"2011-09-09T23:05:00","2011-09-09T23:09:00","2011-09-09T23:20:00","C1.1","N12W54",767.940,163.748
"2011-09-10T01:50:00","2011-09-10T01:56:00","2011-09-10T02:09:00","B6.5","N19E35",-524.431,248.676
"2011-09-10T07:18:00","2011-09-10T07:40:00","2011-09-10T07:56:00","M1.1","N13W62",832.182,177.797
"2011-09-10T17:16:00","2011-09-10T17:19:00","2011-09-10T17:21:00","B8.1","N18E30",-462.713,227.241
"2011-09-10T17:21:00","2011-09-10T17:26:00","2011-09-10T17:31:00","C1.7","N19E28",-432.749,241.427
"2011-09-11T08:41:00","2011-09-11T08:51:00","2011-09-11T09:27:00","C6.6","N13W75",904.974,204.581
"2011-09-11T09:40:00","2011-09-11T10:03:00","2011-09-11T10:40:00","C5.4","N13W78",915.918,212.539
"2011-09-11T13:18:00","2011-09-11T13:26:00","2011-09-11T13:36:00","C1.9","N14W79",919.746,216.556
"2011-09-11T18:21:00","2011-09-11T19:08:00","2011-09-11T19:43:00","C1.1","N20E22",-346.541,252.562
"2011-09-11T19:45:00","2011-09-11T19:49:00","2011-09-11T19:52:00","C1.7","N14W78",911.898,228.623
"2011-09-11T20:38:00","2011-09-11T20:42:00","2011-09-11T20:45:00","B9.7","N14W79",913.938,230.617
"2011-09-11T21:19:00","2011-09-11T21:25:00","2011-09-11T21:35:00","C1.1","N14W82",924.048,224.626
"2011-09-12T02:22:00","2011-09-12T02:26:00","2011-09-12T02:30:00","C1.7","N20E81",-894.384,317.472
"2011-09-12T03:24:00","2011-09-12T03:29:00","2011-09-12T03:33:00","C2.0","N22E81",-882.504,348.371
"2011-09-12T05:05:00","2011-09-12T06:29:00","2011-09-12T07:30:00","C2.3","N14W82",924.126,224.648
"2011-09-12T12:15:00","2011-09-12T12:29:00","2011-09-12T12:40:00","C2.9","N22E81",-882.588,348.409
"2011-09-12T13:19:00","2011-09-12T14:02:00","2011-09-12T14:30:00","C1.3","N24E81",-869.628,378.888
"2011-09-12T16:03:00","2011-09-12T16:26:00","2011-09-12T16:41:00","C1.7","N21E81",-888.708,333.026
"2011-09-12T20:30:00","2011-09-12T20:54:00","2011-09-12T21:51:00","C9.9","N23E81",-876.318,363.738
"2011-09-13T04:12:00","2011-09-13T04:19:00","2011-09-13T04:32:00","C1.1","N22E81",-881.862,346.565
"2011-09-13T12:03:00","2011-09-13T13:02:00","2011-09-13T13:17:00","C2.7","N20W81",894.714,317.606
"2011-09-13T17:27:00","2011-09-13T17:57:00","2011-09-13T18:21:00","C1.5","N19E77",-885.360,306.033
"2011-09-13T22:32:00","2011-09-13T23:36:00","2011-09-14T00:05:00","C2.9","N23E59",-763.299,332.273
"2011-09-14T04:11:00","2011-09-14T04:18:00","2011-09-14T04:28:00","C1.8","N21E58",-767.190,299.399
"2011-09-14T08:29:00","2011-09-14T08:30:00","2011-09-14T08:42:00","C1.9","N19W81",900.456,302.087
"2011-09-14T11:17:00","2011-09-14T11:26:00","2011-09-14T11:33:00","C2.2","S18W42",623.622,-361.372
"2011-09-14T11:50:00","2011-09-14T11:53:00","2011-09-14T11:56:00","C1.4","N20E47",-669.078,282.272
"2011-09-14T15:00:00","2011-09-14T15:04:00","2011-09-14T15:07:00","B9.6","N20E46",-648.468,279.440
"2011-09-14T15:57:00","2011-09-14T16:06:00","2011-09-14T16:14:00","C1.8","S17W46",668.642,-355.620
"2011-09-14T16:16:00","2011-09-14T16:26:00","2011-09-14T16:48:00","C4.2","S18W44",646.548,-358.542
"2011-09-14T18:50:00","2011-09-14T18:58:00","2011-09-14T19:14:00","C1.1","N14E54",-761.752,196.864
"2011-09-14T19:15:00","2011-09-14T20:04:00","2011-09-14T20:30:00","C2.2","S17W48",689.940,-352.597
"2011-09-14T20:42:00","2011-09-14T20:45:00","2011-09-14T20:54:00","C9.2","S17W46",668.676,-355.613
"2011-09-14T23:29:00","2011-09-14T23:31:00","2011-09-14T23:41:00","C3.1","N24E57",-742.434,344.695
"2011-09-15T00:24:00","2011-09-15T00:29:00","2011-09-15T00:32:00","C4.6","S17W48",689.982,-352.591
"2011-09-15T01:59:00","2011-09-15T02:08:00","2011-09-15T02:20:00","C1.5","S25W75",841.644,-435.409
"2011-09-15T02:41:00","2011-09-15T02:46:00","2011-09-15T02:50:00","C2.3","S17W49",700.320,-351.044
"2011-09-15T03:04:00","2011-09-15T03:08:00","2011-09-15T03:11:00","C1.9","S26W74",828.294,-453.715
"2011-09-15T04:28:00","2011-09-15T04:32:00","2011-09-15T04:35:00","C1.3","S26W76",839.394,-446.286
"2011-09-15T10:55:00","2011-09-15T10:59:00","2011-09-15T11:02:00","C1.4","N22E51",-697.608,319.900
"2011-09-15T16:18:00","2011-09-15T16:26:00","2011-09-15T16:41:00","C3.0","N22E47",-659.430,314.081
"2011-09-15T18:27:00","2011-09-15T18:32:00","2011-09-15T18:38:00","C1.0","N23E48",-664.002,331.162
"2011-09-15T20:32:00","2011-09-15T20:38:00","2011-09-15T20:43:00","C1.3","N23E47",-654.228,329.759
"2011-09-15T21:09:00","2011-09-15T21:14:00","2011-09-15T21:19:00","C2.6","S17W59",791.388,-334.442
"2011-09-15T22:46:00","2011-09-15T22:53:00","2011-09-15T22:59:00","C1.7","N22E46",-639.138,311.339
"2011-09-15T23:07:00","2011-09-15T23:25:00","2011-09-15T23:55:00","C1.2","N22E46",-649.408,312.735
"2011-09-16T00:03:00","2011-09-16T00:15:00","2011-09-16T00:27:00","C7.8","S17W62",814.074,-329.105
"2011-09-16T02:40:00","2011-09-16T02:57:00","2011-09-16T03:08:00","C4.5","N22E43",-607.188,307.339
"2011-09-16T04:32:00","2011-09-16T04:39:00","2011-09-16T05:08:00","C4.7","S17W63",821.172,-327.293
"2011-09-16T08:07:00","2011-09-16T08:10:00","2011-09-16T08:12:00","C1.8","S21E23",-351.512,-428.545
"2011-09-16T08:42:00","2011-09-16T08:46:00","2011-09-16T08:49:00","C2.2","S17W66",840.876,-321.774
"2011-09-16T11:30:00","2011-09-16T11:36:00","2011-09-16T11:39:00","C9.3","S12W60",817.650,-253.880
"2011-09-16T15:05:00","2011-09-16T15:08:00","2011-09-16T15:12:00","C2.0","S12W61",825.414,-252.061
"2011-09-16T15:28:00","2011-09-16T15:31:00","2011-09-16T15:34:00","C2.0","S17W68",858.282,-316.138
"2011-09-16T17:09:00","2011-09-16T17:15:00","2011-09-16T17:27:00","C2.2","N23E34",-497.662,312.497
"2011-09-16T18:00:00","2011-09-16T18:03:00","2011-09-16T18:11:00","C1.4","N20E16",-259.687,249.787
"2011-09-16T18:40:00","2011-09-16T18:44:00","2011-09-16T18:47:00","C2.2","S18W72",872.925,-324.055
"2011-09-16T19:26:00","2011-09-16T19:31:00","2011-09-16T19:33:00","C1.5","S17W72",877.764,-308.464
"2011-09-16T22:09:00","2011-09-16T22:13:00","2011-09-16T22:13:00","C1.4","S12W66",860.286,-242.755
